-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.54;-0.15;-0.46;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.35;-0.11;-0.54;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.19;-0.08;-0.11;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.19;-0.15;4
-9.31;-0.04;-0.31;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.27;-0.15;-0.19;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.35;-0.11;-0.42;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.15;-0.15;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.31;-0.19;-0.42;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.58;-0.08;-0.50;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.12;-0.27;-0.23;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.42;-0.19;0.11;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.12;-0.11;-0.27;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.31;-0.19;-0.50;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.23;-0.31;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.27;-0.11;-0.61;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.35;-0.15;-0.15;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.27;-0.34;-0.57;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.23;-0.27;0.11;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.38;-0.08;-1.07;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.19;-0.08;-0.34;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.50;-0.23;0.04;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.27;-0.19;-0.27;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.38;-0.19;-0.65;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.15;-0.27;-0.19;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.31;-0.27;-0.31;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.00;-0.23;0.61;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.23;0.46;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.08;0.38;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;-0.27;4
-9.27;-0.23;0.04;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.27;-0.27;0.00;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.61;-0.31;-0.11;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.23;-0.19;0.00;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.46;-0.08;-0.50;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.19;-0.19;-0.38;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.42;-0.27;-0.42;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.04;-0.11;0.08;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.35;-0.27;0.04;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.27;-0.15;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.38;-0.19;0.00;4
-9.35;-0.15;-0.11;4
-9.35;-0.15;-0.11;4
